Date,Time,State,Group,Unit,Sales
15-Dec-20, Afternoon,CA, Women,21,52500
15-Dec-20, Afternoon,CA, Seniors,9,22500
15-Dec-20, Evening,CA, Kids,13,32500
15-Dec-20, Evening,CA, Men,7,17500
15-Dec-20, Evening,CA, Women,11,27500
15-Dec-20, Evening,CA, Seniors,7,17500
15-Dec-20, Morning,NY, Kids,26,65000
15-Dec-20, Morning,NY, Men,35,87500
15-Dec-20, Morning,NY, Women,34,85000
15-Dec-20, Morning,NY, Seniors,30,75000
15-Dec-20, Afternoon,NY, Kids,30,75000
15-Dec-20, Afternoon,NY, Men,44,110000
15-Dec-20, Afternoon,NY, Women,32,80000
15-Dec-20, Afternoon,NY, Seniors,23,57500
15-Dec-20, Evening,NY, Kids,21,52500
15-Dec-20, Evening,NY, Men,33,82500
15-Dec-20, Evening,NY, Women,31,77500
15-Dec-20, Evening,NY, Seniors,23,57500
15-Dec-20, Morning,TX, Kids,14,35000
15-Dec-20, Morning,TX, Men,7,17500
15-Dec-20, Morning,TX, Women,12,30000
15-Dec-20, Morning,TX, Seniors,8,20000
15-Dec-20, Afternoon,TX, Kids,9,22500
15-Dec-20, Afternoon,TX, Men,7,17500
15-Dec-20, Afternoon,TX, Women,11,27500
15-Dec-20, Afternoon,TX, Seniors,11,27500
15-Dec-20, Evening,TX, Kids,5,12500
15-Dec-20, Evening,TX, Men,13,32500
15-Dec-20, Evening,TX, Women,6,15000
15-Dec-20, Evening,TX, Seniors,10,25000
16-Dec-20, Morning, WA, Kids,10,25000
16-Dec-20, Morning, WA, Men,10,25000
16-Dec-20, Morning, WA, Women,14,35000
16-Dec-20, Morning, WA, Seniors,9,22500
16-Dec-20, Afternoon, WA, Kids,14,35000
16-Dec-20, Afternoon, WA, Men,10,25000
16-Dec-20, Afternoon, WA, Women,9,22500
16-Dec-20, Afternoon, WA, Seniors,8,20000
16-Dec-20, Evening, WA, Kids,5,12500
16-Dec-20, Evening, WA, Men,6,15000
16-Dec-20, Evening, WA, Women,15,37500
16-Dec-20, Evening, WA, Seniors,6,15000
16-Dec-20, Morning,AZ, Kids,12,30000
16-Dec-20, Morning,AZ, Men,14,35000
16-Dec-20, Morning,AZ, Women,14,35000
16-Dec-20, Morning,AZ, Seniors,8,20000
16-Dec-20, Afternoon,AZ, Kids,15,37500
16-Dec-20, Afternoon,AZ, Men,10,25000
16-Dec-20, Afternoon,AZ, Women,13,32500
16-Dec-20, Afternoon,AZ, Seniors,7,17500
16-Dec-20, Evening,AZ, Kids,15,37500
16-Dec-20, Evening,AZ, Men,6,15000
16-Dec-20, Evening,AZ, Women,7,17500
16-Dec-20, Evening,AZ, Seniors,13,32500
16-Dec-20, Morning,FL, Kids,23,57500
16-Dec-20, Morning,FL, Men,29,72500
16-Dec-20, Morning,FL, Women,18,45000
16-Dec-20, Morning,FL, Seniors,16,40000
16-Dec-20, Afternoon,FL, Kids,17,42500
16-Dec-20, Afternoon,FL, Men,23,57500
16-Dec-20, Afternoon,FL, Women,34,85000
16-Dec-20, Afternoon,FL, Seniors,16,40000
16-Dec-20, Evening,FL, Kids,26,65000
16-Dec-20, Evening,FL, Men,23,57500
16-Dec-20, Evening,FL, Women,25,62500
16-Dec-20, Evening,FL, Seniors,21,52500
16-Dec-20, Morning,KY, Kids,31,77500
16-Dec-20, Morning,KY, Men,33,82500
16-Dec-20, Morning,KY, Women,50,125000
16-Dec-20, Morning,KY, Seniors,64,160000
16-Dec-20, Afternoon,KY, Kids,65,162500
16-Dec-20, Afternoon,KY, Men,45,112500
16-Dec-20, Afternoon,KY, Women,46,115000
16-Dec-20, Afternoon,KY, Seniors,33,82500
16-Dec-20, Evening,KY, Kids,57,142500
16-Dec-20, Evening,KY, Men,30,75000
16-Dec-20, Evening,KY, Women,42,105000
16-Dec-20, Evening,KY, Seniors,46,115000
16-Dec-20, Morning,CA, Kids,22,55000
16-Dec-20, Morning,CA, Men,25,62500
16-Dec-20, Morning,CA, Women,10,25000
16-Dec-20, Morning,CA, Seniors,12,30000
16-Dec-20, Afternoon,CA, Kids,19,47500
16-Dec-20, Afternoon,CA, Men,20,50000
16-Dec-20, Afternoon,CA, Women,7,17500
16-Dec-20, Afternoon,CA, Seniors,18,45000
16-Dec-20, Evening,CA, Kids,15,37500
16-Dec-20, Evening,CA, Men,19,47500
16-Dec-20, Evening,CA, Women,13,32500
16-Dec-20, Evening,CA, Seniors,7,17500
16-Dec-20, Morning,NY, Kids,40,100000
16-Dec-20, Morning,NY, Men,42,105000
16-Dec-20, Morning,NY, Women,32,80000
16-Dec-20, Morning,NY, Seniors,41,102500
16-Dec-20, Afternoon,NY, Kids,27,67500
16-Dec-20, Afternoon,NY, Men,23,57500
16-Dec-20, Afternoon,NY, Women,38,95000
16-Dec-20, Afternoon,NY, Seniors,37,92500
16-Dec-20, Evening,NY, Kids,17,42500
16-Dec-20, Evening,NY, Men,37,92500
16-Dec-20, Evening,NY, Women,28,70000
16-Dec-20, Evening,NY, Seniors,42,105000
16-Dec-20, Morning,TX, Kids,7,17500
16-Dec-20, Morning,TX, Men,8,20000
16-Dec-20, Morning,TX, Women,15,37500
16-Dec-20, Morning,TX, Seniors,6,15000
16-Dec-20, Afternoon,TX, Kids,10,25000
16-Dec-20, Afternoon,TX, Men,15,37500
16-Dec-20, Afternoon,TX, Women,6,15000
16-Dec-20, Afternoon,TX, Seniors,5,12500
16-Dec-20, Evening,TX, Kids,15,37500
16-Dec-20, Evening,TX, Men,11,27500
16-Dec-20, Evening,TX, Women,11,27500
16-Dec-20, Evening,TX, Seniors,11,27500
17-Dec-20, Morning, WA, Kids,12,30000
17-Dec-20, Morning, WA, Men,13,32500
17-Dec-20, Morning, WA, Women,13,32500
17-Dec-20, Morning, WA, Seniors,8,20000
17-Dec-20, Afternoon, WA, Kids,7,17500
17-Dec-20, Afternoon, WA, Men,5,12500
17-Dec-20, Afternoon, WA, Women,10,25000
17-Dec-20, Afternoon, WA, Seniors,8,20000
17-Dec-20, Evening, WA, Kids,7,17500
17-Dec-20, Evening, WA, Men,5,12500
17-Dec-20, Evening, WA, Women,9,22500
17-Dec-20, Evening, WA, Seniors,15,37500
17-Dec-20, Morning,AZ, Kids,5,12500
17-Dec-20, Morning,AZ, Men,12,30000
17-Dec-20, Morning,AZ, Women,6,15000
17-Dec-20, Morning,AZ, Seniors,5,12500
17-Dec-20, Afternoon,AZ, Kids,8,20000
17-Dec-20, Afternoon,AZ, Men,12,30000
17-Dec-20, Afternoon,AZ, Women,6,15000
17-Dec-20, Afternoon,AZ, Seniors,10,25000
17-Dec-20, Evening,AZ, Kids,13,32500
17-Dec-20, Evening,AZ, Men,15,37500
17-Dec-20, Evening,AZ, Women,14,35000
17-Dec-20, Evening,AZ, Seniors,9,22500
17-Dec-20, Morning,FL, Kids,32,80000
17-Dec-20, Morning,FL, Men,18,45000
17-Dec-20, Morning,FL, Women,28,70000
17-Dec-20, Morning,FL, Seniors,27,67500
17-Dec-20, Afternoon,FL, Kids,18,45000
17-Dec-20, Afternoon,FL, Men,35,87500
17-Dec-20, Afternoon,FL, Women,30,75000
17-Dec-20, Afternoon,FL, Seniors,17,42500
17-Dec-20, Evening,FL, Kids,27,67500
17-Dec-20, Evening,FL, Men,15,37500
17-Dec-20, Evening,FL, Women,34,85000
17-Dec-20, Evening,FL, Seniors,26,65000
17-Dec-20, Morning,KY, Kids,45,112500
17-Dec-20, Morning,KY, Men,64,160000
17-Dec-20, Morning,KY, Women,52,130000
17-Dec-20, Morning,KY, Seniors,51,127500
17-Dec-20, Afternoon,KY, Kids,30,75000
17-Dec-20, Afternoon,KY, Men,44,110000
17-Dec-20, Afternoon,KY, Women,52,130000
17-Dec-20, Afternoon,KY, Seniors,40,100000
17-Dec-20, Evening,KY, Kids,60,150000
17-Dec-20, Evening,KY, Men,53,132500
17-Dec-20, Evening,KY, Women,38,95000
17-Dec-20, Evening,KY, Seniors,38,95000
17-Dec-20, Morning,CA, Kids,10,25000
17-Dec-20, Morning,CA, Men,7,17500
17-Dec-20, Morning,CA, Women,19,47500
17-Dec-20, Morning,CA, Seniors,13,32500
17-Dec-20, Afternoon,CA, Kids,24,60000
17-Dec-20, Afternoon,CA, Men,20,50000
17-Dec-20, Afternoon,CA, Women,20,50000
17-Dec-20, Afternoon,CA, Seniors,17,42500
17-Dec-20, Evening,CA, Kids,19,47500
17-Dec-20, Evening,CA, Men,17,42500
17-Dec-20, Evening,CA, Women,17,42500
17-Dec-20, Evening,CA, Seniors,23,57500
17-Dec-20, Morning,NY, Kids,29,72500
17-Dec-20, Morning,NY, Men,38,95000
17-Dec-20, Morning,NY, Women,35,87500
17-Dec-20, Morning,NY, Seniors,36,90000
17-Dec-20, Afternoon,NY, Kids,20,50000
17-Dec-20, Afternoon,NY, Men,18,45000
17-Dec-20, Afternoon,NY, Women,32,80000
17-Dec-20, Afternoon,NY, Seniors,35,87500
17-Dec-20, Evening,NY, Kids,32,80000
17-Dec-20, Evening,NY, Men,17,42500
17-Dec-20, Evening,NY, Women,28,70000
17-Dec-20, Evening,NY, Seniors,27,67500
17-Dec-20, Morning,TX, Kids,6,15000
17-Dec-20, Morning,TX, Men,14,35000
17-Dec-20, Morning,TX, Women,14,35000
17-Dec-20, Morning,TX, Seniors,12,30000
17-Dec-20, Afternoon,TX, Kids,11,27500
17-Dec-20, Afternoon,TX, Men,9,22500
17-Dec-20, Afternoon,TX, Women,15,37500
17-Dec-20, Afternoon,TX, Seniors,14,35000
17-Dec-20, Evening,TX, Kids,12,30000
17-Dec-20, Evening,TX, Men,14,35000
17-Dec-20, Evening,TX, Women,14,35000
17-Dec-20, Evening,TX, Seniors,13,32500
18-Dec-20, Morning, WA, Kids,10,25000
18-Dec-20, Morning, WA, Men,5,12500
18-Dec-20, Morning, WA, Women,10,25000
18-Dec-20, Morning, WA, Seniors,12,30000
18-Dec-20, Afternoon, WA, Kids,12,30000
18-Dec-20, Afternoon, WA, Men,15,37500
18-Dec-20, Afternoon, WA, Women,12,30000
18-Dec-20, Afternoon, WA, Seniors,13,32500
18-Dec-20, Evening, WA, Kids,14,35000
18-Dec-20, Evening, WA, Men,10,25000
18-Dec-20, Evening, WA, Women,12,30000
18-Dec-20, Evening, WA, Seniors,5,12500
18-Dec-20, Morning,AZ, Kids,12,30000
18-Dec-20, Morning,AZ, Men,8,20000
18-Dec-20, Morning,AZ, Women,8,20000
18-Dec-20, Morning,AZ, Seniors,7,17500
18-Dec-20, Afternoon,AZ, Kids,10,25000
18-Dec-20, Afternoon,AZ, Men,15,37500
18-Dec-20, Afternoon,AZ, Women,14,35000
18-Dec-20, Afternoon,AZ, Seniors,7,17500
18-Dec-20, Evening,AZ, Kids,12,30000
18-Dec-20, Evening,AZ, Men,15,37500
18-Dec-20, Evening,AZ, Women,14,35000
18-Dec-20, Evening,AZ, Seniors,15,37500
18-Dec-20, Morning,FL, Kids,18,45000
18-Dec-20, Morning,FL, Men,26,65000
18-Dec-20, Morning,FL, Women,32,80000
18-Dec-20, Morning,FL, Seniors,16,40000
18-Dec-20, Afternoon,FL, Kids,31,77500
18-Dec-20, Afternoon,FL, Men,25,62500
18-Dec-20, Afternoon,FL, Women,23,57500
18-Dec-20, Afternoon,FL, Seniors,27,67500
18-Dec-20, Evening,FL, Kids,23,57500
18-Dec-20, Evening,FL, Men,23,57500
18-Dec-20, Evening,FL, Women,29,72500
18-Dec-20, Evening,FL, Seniors,15,37500
18-Dec-20, Morning,KY, Kids,47,117500
18-Dec-20, Morning,KY, Men,42,105000
18-Dec-20, Morning,KY, Women,44,110000
18-Dec-20, Morning,KY, Seniors,36,90000
18-Dec-20, Afternoon,KY, Kids,30,75000
18-Dec-20, Afternoon,KY, Men,32,80000
18-Dec-20, Afternoon,KY, Women,32,80000
18-Dec-20, Afternoon,KY, Seniors,41,102500
18-Dec-20, Evening,KY, Kids,48,120000
18-Dec-20, Evening,KY, Men,50,125000
18-Dec-20, Evening,KY, Women,34,85000
18-Dec-20, Evening,KY, Seniors,34,85000
18-Dec-20, Morning,CA, Kids,25,62500
18-Dec-20, Morning,CA, Men,17,42500
18-Dec-20, Morning,CA, Women,11,27500
18-Dec-20, Morning,CA, Seniors,12,30000
18-Dec-20, Afternoon,CA, Kids,9,22500
18-Dec-20, Afternoon,CA, Men,11,27500
18-Dec-20, Afternoon,CA, Women,7,17500
18-Dec-20, Afternoon,CA, Seniors,7,17500
18-Dec-20, Evening,CA, Kids,21,52500
18-Dec-20, Evening,CA, Men,25,62500
18-Dec-20, Evening,CA, Women,8,20000
18-Dec-20, Evening,CA, Seniors,13,32500
18-Dec-20, Morning,NY, Kids,44,110000
18-Dec-20, Morning,NY, Men,39,97500
18-Dec-20, Morning,NY, Women,42,105000
18-Dec-20, Morning,NY, Seniors,29,72500
18-Dec-20, Afternoon,NY, Kids,37,92500
18-Dec-20, Afternoon,NY, Men,41,102500
18-Dec-20, Afternoon,NY, Women,23,57500
18-Dec-20, Afternoon,NY, Seniors,30,75000
18-Dec-20, Evening,NY, Kids,22,55000
18-Dec-20, Evening,NY, Men,37,92500
18-Dec-20, Evening,NY, Women,34,85000
18-Dec-20, Evening,NY, Seniors,41,102500
18-Dec-20, Morning,TX, Kids,6,15000
18-Dec-20, Morning,TX, Men,11,27500
18-Dec-20, Morning,TX, Women,6,15000
18-Dec-20, Morning,TX, Seniors,9,22500
18-Dec-20, Afternoon,TX, Kids,8,20000
18-Dec-20, Afternoon,TX, Men,11,27500
18-Dec-20, Afternoon,TX, Women,13,32500
18-Dec-20, Afternoon,TX, Seniors,10,25000
18-Dec-20, Evening,TX, Kids,12,30000
18-Dec-20, Evening,TX, Men,13,32500
18-Dec-20, Evening,TX, Women,13,32500
18-Dec-20, Evening,TX, Seniors,12,30000
19-Dec-20, Morning, WA, Kids,8,20000
19-Dec-20, Morning, WA, Men,5,12500
19-Dec-20, Morning, WA, Women,5,12500
19-Dec-20, Morning, WA, Seniors,9,22500
19-Dec-20, Afternoon, WA, Kids,6,15000
19-Dec-20, Afternoon, WA, Men,8,20000
19-Dec-20, Afternoon, WA, Women,7,17500
19-Dec-20, Afternoon, WA, Seniors,6,15000
19-Dec-20, Evening, WA, Kids,9,22500
19-Dec-20, Evening, WA, Men,11,27500
19-Dec-20, Evening, WA, Women,9,22500
19-Dec-20, Evening, WA, Seniors,10,25000
19-Dec-20, Morning,AZ, Kids,11,27500
19-Dec-20, Morning,AZ, Men,8,20000
19-Dec-20, Morning,AZ, Women,14,35000
19-Dec-20, Morning,AZ, Seniors,10,25000
19-Dec-20, Afternoon,AZ, Kids,10,25000
19-Dec-20, Afternoon,AZ, Men,7,17500
19-Dec-20, Afternoon,AZ, Women,14,35000
19-Dec-20, Afternoon,AZ, Seniors,12,30000
19-Dec-20, Evening,AZ, Kids,13,32500
19-Dec-20, Evening,AZ, Men,14,35000
19-Dec-20, Evening,AZ, Women,13,32500
19-Dec-20, Evening,AZ, Seniors,10,25000
19-Dec-20, Morning,FL, Kids,28,70000
19-Dec-20, Morning,FL, Men,19,47500
19-Dec-20, Morning,FL, Women,29,72500
19-Dec-20, Morning,FL, Seniors,19,47500
19-Dec-20, Afternoon,FL, Kids,28,70000
19-Dec-20, Afternoon,FL, Men,30,75000
19-Dec-20, Afternoon,FL, Women,24,60000
19-Dec-20, Afternoon,FL, Seniors,30,75000
19-Dec-20, Evening,FL, Kids,31,77500
19-Dec-20, Evening,FL, Men,20,50000
19-Dec-20, Evening,FL, Women,32,80000
19-Dec-20, Evening,FL, Seniors,15,37500
19-Dec-20, Morning,KY, Kids,39,97500
19-Dec-20, Morning,KY, Men,64,160000
19-Dec-20, Morning,KY, Women,57,142500
19-Dec-20, Morning,KY, Seniors,57,142500
19-Dec-20, Afternoon,KY, Kids,44,110000
19-Dec-20, Afternoon,KY, Men,36,90000
19-Dec-20, Afternoon,KY, Women,48,120000
19-Dec-20, Afternoon,KY, Seniors,55,137500
19-Dec-20, Evening,KY, Kids,38,95000
19-Dec-20, Evening,KY, Men,51,127500
19-Dec-20, Evening,KY, Women,65,162500
19-Dec-20, Evening,KY, Seniors,40,100000
19-Dec-20, Morning,CA, Kids,10,25000
19-Dec-20, Morning,CA, Men,18,45000
19-Dec-20, Morning,CA, Women,8,20000
19-Dec-20, Morning,CA, Seniors,13,32500
19-Dec-20, Afternoon,CA, Kids,25,62500
19-Dec-20, Afternoon,CA, Men,11,27500
19-Dec-20, Afternoon,CA, Women,25,62500
19-Dec-20, Afternoon,CA, Seniors,21,52500
19-Dec-20, Evening,CA, Kids,10,25000
19-Dec-20, Evening,CA, Men,9,22500
19-Dec-20, Evening,CA, Women,22,55000
19-Dec-20, Evening,CA, Seniors,8,20000
19-Dec-20, Morning,NY, Kids,38,95000
19-Dec-20, Morning,NY, Men,34,85000
19-Dec-20, Morning,NY, Women,43,107500
19-Dec-20, Morning,NY, Seniors,30,75000
19-Dec-20, Afternoon,NY, Kids,27,67500
19-Dec-20, Afternoon,NY, Men,36,90000
19-Dec-20, Afternoon,NY, Women,27,67500
19-Dec-20, Afternoon,NY, Seniors,39,97500
19-Dec-20, Evening,NY, Kids,19,47500
19-Dec-20, Evening,NY, Men,33,82500
19-Dec-20, Evening,NY, Women,25,62500
19-Dec-20, Evening,NY, Seniors,17,42500
19-Dec-20, Morning,TX, Kids,14,35000
19-Dec-20, Morning,TX, Men,8,20000
19-Dec-20, Morning,TX, Women,14,35000
19-Dec-20, Morning,TX, Seniors,10,25000
19-Dec-20, Afternoon,TX, Kids,6,15000
19-Dec-20, Afternoon,TX, Men,12,30000
19-Dec-20, Afternoon,TX, Women,5,12500
19-Dec-20, Afternoon,TX, Seniors,13,32500
19-Dec-20, Evening,TX, Kids,10,25000
19-Dec-20, Evening,TX, Men,8,20000
19-Dec-20, Evening,TX, Women,14,35000
19-Dec-20, Evening,TX, Seniors,12,30000
20-Dec-20, Morning, WA, Kids,5,12500
20-Dec-20, Morning, WA, Men,13,32500
20-Dec-20, Morning, WA, Women,8,20000
20-Dec-20, Morning, WA, Seniors,15,37500
20-Dec-20, Afternoon, WA, Kids,10,25000
20-Dec-20, Afternoon, WA, Men,14,35000
20-Dec-20, Afternoon, WA, Women,6,15000
20-Dec-20, Afternoon, WA, Seniors,15,37500
20-Dec-20, Evening, WA, Kids,8,20000
20-Dec-20, Evening, WA, Men,10,25000
20-Dec-20, Evening, WA, Women,15,37500
20-Dec-20, Evening, WA, Seniors,10,25000
20-Dec-20, Morning,AZ, Kids,5,12500
20-Dec-20, Morning,AZ, Men,13,32500
20-Dec-20, Morning,AZ, Women,10,25000
20-Dec-20, Morning,AZ, Seniors,13,32500
20-Dec-20, Afternoon,AZ, Kids,7,17500
20-Dec-20, Afternoon,AZ, Men,9,22500
20-Dec-20, Afternoon,AZ, Women,9,22500
20-Dec-20, Afternoon,AZ, Seniors,11,27500
20-Dec-20, Evening,AZ, Kids,14,35000
20-Dec-20, Evening,AZ, Men,7,17500
20-Dec-20, Evening,AZ, Women,9,22500
20-Dec-20, Evening,AZ, Seniors,9,22500
20-Dec-20, Morning,FL, Kids,19,47500
20-Dec-20, Morning,FL, Men,27,67500
20-Dec-20, Morning,FL, Women,32,80000
20-Dec-20, Morning,FL, Seniors,18,45000
20-Dec-20, Afternoon,FL, Kids,20,50000
20-Dec-20, Afternoon,FL, Men,24,60000
20-Dec-20, Afternoon,FL, Women,33,82500
20-Dec-20, Afternoon,FL, Seniors,29,72500
20-Dec-20, Evening,FL, Kids,26,65000
20-Dec-20, Evening,FL, Men,19,47500
20-Dec-20, Evening,FL, Women,35,87500
20-Dec-20, Evening,FL, Seniors,31,77500
20-Dec-20, Morning,KY, Kids,61,152500
20-Dec-20, Morning,KY, Men,56,140000
20-Dec-20, Morning,KY, Women,36,90000
20-Dec-20, Morning,KY, Seniors,46,115000
20-Dec-20, Afternoon,KY, Kids,52,130000
20-Dec-20, Afternoon,KY, Men,43,107500
20-Dec-20, Afternoon,KY, Women,44,110000
20-Dec-20, Afternoon,KY, Seniors,52,130000
20-Dec-20, Evening,KY, Kids,45,112500
20-Dec-20, Evening,KY, Men,42,105000
20-Dec-20, Evening,KY, Women,43,107500
20-Dec-20, Evening,KY, Seniors,37,92500
20-Dec-20, Morning,CA, Kids,14,35000
20-Dec-20, Morning,CA, Men,15,37500
20-Dec-20, Morning,CA, Women,24,60000
20-Dec-20, Morning,CA, Seniors,19,47500
20-Dec-20, Afternoon,CA, Kids,21,52500
20-Dec-20, Afternoon,CA, Men,15,37500
20-Dec-20, Afternoon,CA, Women,22,55000
20-Dec-20, Afternoon,CA, Seniors,22,55000
20-Dec-20, Evening,CA, Kids,9,22500
20-Dec-20, Evening,CA, Men,8,20000
20-Dec-20, Evening,CA, Women,16,40000
20-Dec-20, Evening,CA, Seniors,9,22500
20-Dec-20, Morning,NY, Kids,21,52500
20-Dec-20, Morning,NY, Men,21,52500
20-Dec-20, Morning,NY, Women,35,87500
20-Dec-20, Morning,NY, Seniors,42,105000
20-Dec-20, Afternoon,NY, Kids,31,77500
20-Dec-20, Afternoon,NY, Men,40,100000
20-Dec-20, Afternoon,NY, Women,22,55000
20-Dec-20, Afternoon,NY, Seniors,38,95000
20-Dec-20, Evening,NY, Kids,19,47500
20-Dec-20, Evening,NY, Men,33,82500
20-Dec-20, Evening,NY, Women,27,67500
20-Dec-20, Evening,NY, Seniors,35,87500
20-Dec-20, Morning,TX, Kids,8,20000
20-Dec-20, Morning,TX, Men,6,15000
20-Dec-20, Morning,TX, Women,12,30000
20-Dec-20, Morning,TX, Seniors,9,22500
20-Dec-20, Afternoon,TX, Kids,11,27500
20-Dec-20, Afternoon,TX, Men,9,22500
20-Dec-20, Afternoon,TX, Women,8,20000
20-Dec-20, Afternoon,TX, Seniors,9,22500
20-Dec-20, Evening,TX, Kids,15,37500
20-Dec-20, Evening,TX, Men,9,22500
20-Dec-20, Evening,TX, Women,6,15000
20-Dec-20, Evening,TX, Seniors,6,15000
21-Dec-20, Morning, WA, Kids,13,32500
21-Dec-20, Morning, WA, Men,15,37500
21-Dec-20, Morning, WA, Women,11,27500
21-Dec-20, Morning, WA, Seniors,6,15000
21-Dec-20, Afternoon, WA, Kids,5,12500
21-Dec-20, Afternoon, WA, Men,9,22500
21-Dec-20, Afternoon, WA, Women,15,37500
21-Dec-20, Afternoon, WA, Seniors,7,17500
21-Dec-20, Evening, WA, Kids,11,27500
21-Dec-20, Evening, WA, Men,15,37500
21-Dec-20, Evening, WA, Women,10,25000
21-Dec-20, Evening, WA, Seniors,5,12500
21-Dec-20, Morning,AZ, Kids,8,20000
21-Dec-20, Morning,AZ, Men,8,20000
21-Dec-20, Morning,AZ, Women,13,32500
21-Dec-20, Morning,AZ, Seniors,12,30000
21-Dec-20, Afternoon,AZ, Kids,11,27500
21-Dec-20, Afternoon,AZ, Men,7,17500
21-Dec-20, Afternoon,AZ, Women,14,35000
21-Dec-20, Afternoon,AZ, Seniors,13,32500
21-Dec-20, Evening,AZ, Kids,12,30000
21-Dec-20, Evening,AZ, Men,6,15000
21-Dec-20, Evening,AZ, Women,8,20000
21-Dec-20, Evening,AZ, Seniors,9,22500
21-Dec-20, Morning,FL, Kids,15,37500
21-Dec-20, Morning,FL, Men,27,67500
21-Dec-20, Morning,FL, Women,20,50000
21-Dec-20, Morning,FL, Seniors,16,40000
21-Dec-20, Afternoon,FL, Kids,32,80000
21-Dec-20, Afternoon,FL, Men,20,50000
21-Dec-20, Afternoon,FL, Women,27,67500
21-Dec-20, Afternoon,FL, Seniors,21,52500
21-Dec-20, Evening,FL, Kids,16,40000
21-Dec-20, Evening,FL, Men,22,55000
21-Dec-20, Evening,FL, Women,34,85000
21-Dec-20, Evening,FL, Seniors,30,75000
21-Dec-20, Morning,KY, Kids,55,137500
21-Dec-20, Morning,KY, Men,56,140000
21-Dec-20, Morning,KY, Women,35,87500
21-Dec-20, Morning,KY, Seniors,47,117500
21-Dec-20, Afternoon,KY, Kids,54,135000
21-Dec-20, Afternoon,KY, Men,61,152500
21-Dec-20, Afternoon,KY, Women,62,155000
21-Dec-20, Afternoon,KY, Seniors,39,97500
21-Dec-20, Evening,KY, Kids,44,110000
21-Dec-20, Evening,KY, Men,54,135000
21-Dec-20, Evening,KY, Women,64,160000
21-Dec-20, Evening,KY, Seniors,56,140000
21-Dec-20, Morning,CA, Kids,16,40000
21-Dec-20, Morning,CA, Men,11,27500
21-Dec-20, Morning,CA, Women,15,37500
21-Dec-20, Morning,CA, Seniors,16,40000
21-Dec-20, Afternoon,CA, Kids,16,40000
21-Dec-20, Afternoon,CA, Men,24,60000
21-Dec-20, Afternoon,CA, Women,18,45000
21-Dec-20, Afternoon,CA, Seniors,15,37500
21-Dec-20, Evening,CA, Kids,22,55000
21-Dec-20, Evening,CA, Men,18,45000
21-Dec-20, Evening,CA, Women,18,45000
21-Dec-20, Evening,CA, Seniors,10,25000
21-Dec-20, Morning,NY, Kids,17,42500
21-Dec-20, Morning,NY, Men,24,60000
21-Dec-20, Morning,NY, Women,28,70000
21-Dec-20, Morning,NY, Seniors,17,42500
21-Dec-20, Afternoon,NY, Kids,39,97500
21-Dec-20, Afternoon,NY, Men,22,55000
21-Dec-20, Afternoon,NY, Women,26,65000
21-Dec-20, Afternoon,NY, Seniors,24,60000
21-Dec-20, Evening,NY, Kids,17,42500
21-Dec-20, Evening,NY, Men,28,70000
21-Dec-20, Evening,NY, Women,17,42500
21-Dec-20, Evening,NY, Seniors,24,60000
21-Dec-20, Morning,TX, Kids,9,22500
21-Dec-20, Morning,TX, Men,11,27500
21-Dec-20, Morning,TX, Women,8,20000
21-Dec-20, Morning,TX, Seniors,6,15000
21-Dec-20, Afternoon,TX, Kids,9,22500
21-Dec-20, Afternoon,TX, Men,9,22500
21-Dec-20, Afternoon,TX, Women,10,25000
21-Dec-20, Afternoon,TX, Seniors,6,15000
21-Dec-20, Evening,TX, Kids,13,32500
21-Dec-20, Evening,TX, Men,10,25000
21-Dec-20, Evening,TX, Women,5,12500
21-Dec-20, Evening,TX, Seniors,15,37500
22-Dec-20, Morning, WA, Kids,13,32500
22-Dec-20, Morning, WA, Men,12,30000
22-Dec-20, Morning, WA, Women,6,15000
22-Dec-20, Morning, WA, Seniors,7,17500
22-Dec-20, Afternoon, WA, Kids,11,27500
22-Dec-20, Afternoon, WA, Men,9,22500
22-Dec-20, Afternoon, WA, Women,8,20000
22-Dec-20, Afternoon, WA, Seniors,14,35000
22-Dec-20, Evening, WA, Kids,13,32500
22-Dec-20, Evening, WA, Men,10,25000
22-Dec-20, Evening, WA, Women,14,35000
22-Dec-20, Evening, WA, Seniors,5,12500
22-Dec-20, Morning,AZ, Kids,11,27500
22-Dec-20, Morning,AZ, Men,12,30000
22-Dec-20, Morning,AZ, Women,15,37500
22-Dec-20, Morning,AZ, Seniors,7,17500
22-Dec-20, Afternoon,AZ, Kids,14,35000
22-Dec-20, Afternoon,AZ, Men,12,30000
22-Dec-20, Afternoon,AZ, Women,15,37500
22-Dec-20, Afternoon,AZ, Seniors,14,35000
22-Dec-20, Evening,AZ, Kids,7,17500
22-Dec-20, Evening,AZ, Men,15,37500
22-Dec-20, Evening,AZ, Women,9,22500
22-Dec-20, Evening,AZ, Seniors,14,35000
22-Dec-20, Morning,FL, Kids,25,62500
22-Dec-20, Morning,FL, Men,21,52500
22-Dec-20, Morning,FL, Women,28,70000
22-Dec-20, Morning,FL, Seniors,17,42500
22-Dec-20, Afternoon,FL, Kids,15,37500
22-Dec-20, Afternoon,FL, Men,27,67500
22-Dec-20, Afternoon,FL, Women,25,62500
22-Dec-20, Afternoon,FL, Seniors,25,62500
22-Dec-20, Evening,FL, Kids,33,82500
22-Dec-20, Evening,FL, Men,20,50000
22-Dec-20, Evening,FL, Women,16,40000
