Transaction_ID,Product,Category,Quantity,Unit_Price,Date,Store
1224,Mobile,Accessories,8,763.6617492102959,2022-12-22,Store_C
1225,Mobile,Accessories,2,262.54735184561054,2022-09-04,Store_C
1226,Mobile,Accessories,2,964.3460303830707,2022-10-18,Store_C
1227,Charger,Accessories,2,743.7373969838505,2022-06-27,Store_C
1228,Mobile,Gadgets,8,712.0270342171358,2022-12-12,Store_B
1229,Headphones,Accessories,5,775.3119964999604,2022-10-14,Store_A
1230,Headphones,Electronics,7,55.12499041052117,2022-01-25,Store_C
1231,Mobile,Accessories,6,113.80352654147839,2022-11-18,Store_B
1232,Headphones,Electronics,9,675.4185028813571,2022-07-26,Store_A
1233,Tablet,Accessories,6,123.94049108751796,2022-08-27,Store_B
1234,Charger,Accessories,6,713.040500400058,2022-02-05,Store_A
1235,Charger,Gadgets,9,118.56286009398056,2022-12-16,Store_B
1236,Laptop,Gadgets,9,185.02977462227,2022-10-09,Store_B
1237,Laptop,Gadgets,6,483.8796272892359,2022-11-07,Store_A
1238,Charger,Electronics,2,493.7558359486145,2022-08-22,Store_C
1239,Mobile,Electronics,3,282.15780029145515,2022-08-25,Store_A
1240,Mobile,Electronics,1,389.3436314050195,2022-11-12,Store_B
1241,Tablet,Accessories,9,562.0535576792245,2022-06-18,Store_A
1242,Charger,Accessories,8,323.2524249132709,2022-05-24,Store_A
1243,Headphones,Accessories,9,350.80691106235906,2022-09-24,Store_A
1244,Headphones,Accessories,7,528.7960474881695,2022-08-26,Store_B
1245,Laptop,Gadgets,6,809.2801866103565,2022-10-01,Store_B
1246,Charger,Accessories,5,667.0431297141176,2022-07-20,Store_C
1247,Laptop,Electronics,7,173.83668306369478,2022-08-19,Store_B
1248,Tablet,Electronics,3,217.49358873011988,2022-07-04,Store_C
1249,Laptop,Accessories,2,116.33571932990648,2022-06-25,Store_B
1250,Tablet,Gadgets,3,779.2019790082979,2022-10-06,Store_C
1251,Charger,Gadgets,9,800.2942043072114,2022-12-17,Store_A
1252,Tablet,Gadgets,9,639.6496064991385,2022-11-07,Store_B
1253,Laptop,Gadgets,5,401.5291323473711,2022-10-12,Store_C
1254,Charger,Accessories,7,815.9776166909159,2022-02-21,Store_B
1255,Laptop,Gadgets,3,642.2743394925204,2022-11-08,Store_C
1256,Headphones,Gadgets,5,327.9387970205365,2022-06-19,Store_A
1257,Mobile,Accessories,5,366.6019695768076,2022-11-07,Store_B
1258,Tablet,Electronics,6,129.29970959230525,2022-05-08,Store_A
1259,Tablet,Accessories,6,235.3615536736414,2022-04-07,Store_A
1260,Mobile,Electronics,6,697.336097631984,2022-12-12,Store_A
1261,Tablet,Accessories,8,173.9102202203839,2022-08-12,Store_A
1262,Tablet,Gadgets,4,240.6853812826941,2022-01-23,Store_C
1263,Headphones,Gadgets,2,210.0316519504216,2022-05-19,Store_B
1264,Charger,Gadgets,1,229.1380638688372,2022-12-20,Store_A
1265,Tablet,Electronics,8,785.2798726276462,2022-03-27,Store_C
1266,Headphones,Electronics,1,417.073977527281,2022-01-10,Store_C
1267,Tablet,Accessories,7,356.7921509204667,2022-06-09,Store_A
1268,Charger,Electronics,8,923.5232152980162,2022-02-17,Store_C
1269,Headphones,Accessories,2,286.1542405088109,2022-10-06,Store_C
1270,Tablet,Accessories,7,51.11996787661667,2022-12-26,Store_C
1271,Headphones,Electronics,9,715.5425723778789,2022-12-27,Store_B
1272,Mobile,Accessories,3,430.07892021457286,2022-03-13,Store_B
1273,Tablet,Gadgets,3,440.33812863950993,2022-02-11,Store_C
1274,Laptop,Electronics,6,429.58923062039224,2022-04-17,Store_A
1275,Charger,Gadgets,6,459.81417546383244,2022-12-07,Store_A
1276,Tablet,Accessories,4,836.4961591816756,2022-01-08,Store_C
1277,Tablet,Electronics,9,523.7093815073637,2022-10-04,Store_B
1278,Laptop,Gadgets,2,319.2784141686979,2022-12-25,Store_C
1279,Headphones,Accessories,7,101.13442300720625,2022-05-05,Store_A
1280,Charger,Electronics,5,574.7754150769786,2022-06-18,Store_B
1281,Laptop,Electronics,3,75.16862181729334,2022-07-09,Store_A
1282,Charger,Gadgets,6,531.4742244024733,2022-07-11,Store_A
1283,Tablet,Gadgets,8,91.97109450008294,2022-02-05,Store_C
1284,Charger,Accessories,7,602.8862548262034,2022-05-14,Store_B
1285,Headphones,Accessories,2,416.2293034058028,2022-10-09,Store_C
1286,Mobile,Electronics,9,22.64716038087665,2022-07-13,Store_A
1287,Charger,Electronics,2,517.0948116408977,2022-03-04,Store_B
1288,Mobile,Accessories,9,432.2582917205129,2022-09-17,Store_B
1289,Headphones,Gadgets,1,218.97007029362302,2022-06-09,Store_B
1290,Laptop,Gadgets,1,554.7432192670941,2022-08-22,Store_B
1291,Charger,Electronics,4,129.0244743395987,2022-07-06,Store_A
1292,Charger,Electronics,8,254.38707407337077,2022-08-27,Store_A
1293,Charger,Gadgets,9,925.4284316091163,2022-05-12,Store_C
1294,Charger,Accessories,6,23.43578137430096,2022-12-03,Store_C
1295,Mobile,Electronics,7,86.77359452060762,2022-07-07,Store_C
1296,Headphones,Electronics,5,549.6274885360251,2022-09-13,Store_C
1297,Mobile,Electronics,7,859.9786666912726,2022-02-17,Store_C
1298,Tablet,Electronics,8,594.738383341096,2022-06-01,Store_C
1299,Tablet,Electronics,2,220.58383593396036,2022-11-18,Store_C
1300,Laptop,Electronics,5,566.1103560777058,2022-05-11,Store_B
1301,Laptop,Gadgets,5,753.425607692503,2022-02-10,Store_A
1302,Charger,Gadgets,2,576.4620397515872,2022-01-14,Store_C
1303,Tablet,Accessories,4,489.66948263770445,2022-04-10,Store_A
1304,Mobile,Gadgets,1,330.5531075477524,2022-04-12,Store_C
1305,Headphones,Gadgets,2,641.0117163550918,2022-01-25,Store_A
1306,Tablet,Accessories,6,354.1647960480652,2022-03-06,Store_A
1307,Tablet,Electronics,4,85.9399187921041,2022-05-19,Store_B
1308,Mobile,Gadgets,9,712.7806082088933,2022-05-19,Store_B
1309,Tablet,Gadgets,1,224.26236305411163,2022-01-18,Store_B
1310,Mobile,Accessories,6,47.57923371150291,2022-06-12,Store_C
1311,Mobile,Accessories,8,618.2233565149983,2022-06-09,Store_C
1312,Mobile,Gadgets,3,527.8485445084102,2022-01-17,Store_C
1313,Mobile,Electronics,5,974.5564936917082,2022-11-06,Store_B
1314,Tablet,Electronics,9,109.92195380589897,2022-08-16,Store_A
1315,Tablet,Accessories,2,434.7226202005344,2022-04-07,Store_A
1316,Headphones,Accessories,3,504.1089864570456,2022-01-19,Store_A
1317,Laptop,Electronics,7,204.13916701341748,2022-01-11,Store_C
1318,Headphones,Gadgets,7,713.7653015074121,2022-06-02,Store_C
1319,Mobile,Gadgets,6,331.30275244770996,2022-08-11,Store_C
1320,Charger,Accessories,3,913.7761521293301,2022-04-03,Store_A
1321,Headphones,Gadgets,5,92.98446102242636,2022-04-19,Store_B
1322,Charger,Electronics,8,251.1839627596238,2022-04-08,Store_A
1323,Charger,Gadgets,7,220.06957345892565,2022-08-02,Store_B
1324,Tablet,Accessories,2,117.07738968284796,2022-05-13,Store_B
1325,Mobile,Accessories,3,178.63161924310137,2022-07-27,Store_B
1326,Laptop,Accessories,3,450.2449278078568,2022-08-13,Store_C
1327,Laptop,Gadgets,6,798.0619125479758,2022-01-17,Store_A
1328,Laptop,Electronics,3,453.3988210074668,2022-07-05,Store_B
1329,Laptop,Gadgets,8,812.1798690834876,2022-05-27,Store_B
1330,Laptop,Gadgets,8,821.2447757749941,2022-12-22,Store_B
1331,Charger,Accessories,8,241.53898981578496,2022-02-27,Store_C
1332,Charger,Gadgets,3,918.1011016896623,2022-03-07,Store_B
1333,Charger,Gadgets,5,416.329119448981,2022-09-03,Store_B
1334,Mobile,Accessories,1,826.2613022002382,2022-11-15,Store_A
1335,Headphones,Accessories,4,810.3870635179269,2022-10-14,Store_C
1336,Tablet,Electronics,7,849.9878029032357,2022-12-26,Store_B
1337,Charger,Gadgets,2,58.54512280799289,2022-06-14,Store_A
1338,Mobile,Electronics,2,844.3603701622603,2022-06-12,Store_C
1339,Mobile,Accessories,8,463.4658745497556,2022-09-06,Store_A
1340,Tablet,Gadgets,8,441.292937035061,2022-10-18,Store_B
1341,Laptop,Electronics,4,745.2847510651927,2022-10-13,Store_C
1342,Mobile,Gadgets,4,722.9215474985518,2022-05-07,Store_A
1343,Headphones,Gadgets,9,616.3076234780077,2022-10-11,Store_B
1344,Headphones,Accessories,9,594.3362701662008,2022-09-27,Store_A
1345,Headphones,Gadgets,9,313.7472561517581,2022-01-06,Store_B
1346,Mobile,Electronics,3,755.736543211635,2022-07-17,Store_A
1347,Mobile,Accessories,6,698.3364164407373,2022-07-17,Store_A
1348,Mobile,Gadgets,2,260.3702100589254,2022-07-24,Store_B
1349,Mobile,Electronics,5,687.8935679843797,2022-02-16,Store_A
1350,Headphones,Gadgets,7,672.6788476322811,2022-02-22,Store_A
1351,Tablet,Gadgets,2,163.7918453097613,2022-01-23,Store_A
1352,Tablet,Electronics,9,755.5844800658434,2022-05-27,Store_B
1353,Mobile,Electronics,2,719.0792176253788,2022-05-21,Store_C
1354,Headphones,Accessories,4,792.4047912205264,2022-08-03,Store_A
1355,Tablet,Accessories,9,777.4099684900835,2022-02-15,Store_C
1356,Headphones,Gadgets,4,208.53053558649947,2022-12-05,Store_A
1357,Mobile,Accessories,5,574.2075127017094,2022-10-09,Store_B
1358,Mobile,Gadgets,9,344.29362950460205,2022-05-21,Store_B
1359,Charger,Accessories,5,739.8001253167126,2022-08-17,Store_C
1360,Mobile,Gadgets,5,407.7038178068864,2022-08-12,Store_A
1361,Headphones,Accessories,8,428.08462885571623,2022-11-14,Store_B
1362,Mobile,Accessories,9,671.0193911249481,2022-09-16,Store_A
1363,Laptop,Gadgets,2,891.0951777023462,2022-10-10,Store_A
1364,Charger,Electronics,6,135.1158841259699,2022-12-27,Store_A
1365,Mobile,Accessories,6,97.17568242737569,2022-06-03,Store_B
1366,Mobile,Gadgets,7,993.6993529470623,2022-07-10,Store_C
1367,Charger,Gadgets,3,486.4929463586523,2022-06-07,Store_A
1368,Laptop,Gadgets,2,477.1409739416192,2022-11-22,Store_A
1369,Charger,Electronics,7,846.3282999550802,2022-04-12,Store_B
1370,Headphones,Electronics,9,980.788607131578,2022-11-12,Store_A
1371,Headphones,Accessories,5,279.2120832747649,2022-04-27,Store_A
1372,Laptop,Gadgets,2,344.65011733218876,2022-12-17,Store_C
1373,Mobile,Electronics,8,691.2218417859782,2022-04-21,Store_A
1374,Charger,Electronics,1,858.443598437467,2022-02-17,Store_C
1375,Tablet,Electronics,2,275.4724811121302,2022-11-26,Store_A
1376,Laptop,Electronics,6,23.37212990244449,2022-10-04,Store_A
1377,Charger,Gadgets,6,772.2562724734067,2022-10-27,Store_C
1378,Charger,Accessories,8,505.7973595597811,2022-04-16,Store_B
1379,Laptop,Electronics,9,150.1296919923601,2022-12-05,Store_B
1380,Tablet,Accessories,4,179.09879150329218,2022-07-22,Store_A
1381,Headphones,Electronics,5,514.9864342506019,2022-08-18,Store_C
1382,Headphones,Electronics,9,115.95921285465539,2022-06-24,Store_B
1383,Mobile,Accessories,2,787.2508948491483,2022-07-12,Store_B
1384,Mobile,Accessories,9,444.1084150793045,2022-12-23,Store_B
1385,Headphones,Gadgets,1,407.0184701675853,2022-12-07,Store_B
1386,Tablet,Gadgets,3,99.96384852021029,2022-02-09,Store_B
1387,Laptop,Gadgets,9,331.7786183803421,2022-05-19,Store_A
1388,Charger,Gadgets,6,545.5668550003417,2022-01-03,Store_B
1389,Mobile,Accessories,1,200.156425381537,2022-12-09,Store_A
1390,Headphones,Accessories,7,282.4366339258915,2022-12-16,Store_B
1391,Charger,Electronics,8,280.15228007516254,2022-04-24,Store_C
1392,Laptop,Accessories,8,629.8185112625023,2022-03-15,Store_B
1393,Laptop,Electronics,5,173.7132022994042,2022-02-05,Store_B
1394,Mobile,Gadgets,2,304.0670608172617,2022-05-11,Store_B
1395,Mobile,Electronics,8,836.9135077972762,2022-05-19,Store_C
1396,Tablet,Gadgets,3,185.1262296278395,2022-05-09,Store_B
1397,Laptop,Electronics,9,287.5694316839585,2022-08-27,Store_B
1398,Headphones,Gadgets,9,861.5729013206824,2022-10-15,Store_C
1399,Laptop,Accessories,6,249.96079206147624,2022-09-14,Store_C
1400,Laptop,Gadgets,4,479.8731443559062,2022-10-15,Store_C
1401,Tablet,Gadgets,3,285.5016321855173,2022-06-14,Store_A
1402,Laptop,Electronics,4,356.19453619328146,2022-12-13,Store_A
1403,Headphones,Accessories,1,890.3174349930323,2022-10-18,Store_C
1404,Tablet,Electronics,8,540.2215564234534,2022-09-09,Store_C
1405,Laptop,Accessories,9,682.8778163415319,2022-07-01,Store_A
1406,Mobile,Accessories,9,962.8988935141914,2022-01-19,Store_C
1407,Charger,Gadgets,7,811.4147583782818,2022-04-13,Store_C
1408,Laptop,Gadgets,4,168.60441415740857,2022-03-18,Store_B
1409,Headphones,Gadgets,8,93.75465853950487,2022-12-16,Store_A
1410,Headphones,Electronics,2,683.9545454332606,2022-10-22,Store_A
1411,Mobile,Electronics,5,696.5125715114611,2022-07-18,Store_A
1412,Laptop,Accessories,5,892.4889724035087,2022-11-13,Store_A
1413,Laptop,Electronics,3,858.4108730122608,2022-09-08,Store_C
1414,Laptop,Gadgets,4,420.25753807359274,2022-12-08,Store_C
1415,Headphones,Electronics,8,53.4038305482108,2022-04-21,Store_A
1416,Tablet,Electronics,6,961.7647740948765,2022-10-23,Store_A
1417,Tablet,Accessories,7,129.83809014484754,2022-10-23,Store_C
1418,Mobile,Gadgets,4,849.905111474089,2022-05-12,Store_B
1419,Headphones,Electronics,2,545.0898762032383,2022-02-19,Store_C
1420,Charger,Electronics,1,158.0399618343412,2022-01-01,Store_C
1421,Mobile,Accessories,7,780.6676206670344,2022-11-08,Store_C
1422,Tablet,Accessories,1,661.8795905089203,2022-07-19,Store_C
1423,Charger,Accessories,4,889.7204440437264,2022-11-12,Store_A
1424,Mobile,Gadgets,3,722.2599935296103,2022-10-27,Store_B
1425,Mobile,Accessories,4,990.286733762132,2022-09-09,Store_C
1426,Headphones,Electronics,3,518.7963592691982,2022-03-18,Store_C
1427,Laptop,Electronics,4,996.4416451904874,2022-11-13,Store_C
1428,Tablet,Gadgets,9,213.00416689614576,2022-03-12,Store_C
1429,Tablet,Accessories,9,991.5932486540977,2022-08-07,Store_C
1430,Laptop,Gadgets,2,695.6484979549963,2022-07-19,Store_B
1431,Charger,Gadgets,1,797.6114261972043,2022-12-02,Store_A
1432,Charger,Gadgets,8,429.93243796754007,2022-06-07,Store_C
1433,Charger,Gadgets,7,62.94096257890175,2022-10-16,Store_A
1434,Laptop,Accessories,6,279.99565539894843,2022-10-04,Store_C
1435,Headphones,Gadgets,3,156.82346780794018,2022-10-21,Store_A
1436,Headphones,Gadgets,8,594.6475944840342,2022-12-03,Store_A
1437,Mobile,Gadgets,1,138.8976385578707,2022-02-07,Store_A
1438,Tablet,Electronics,9,25.34093274381842,2022-01-19,Store_C
1439,Laptop,Accessories,8,859.1552014279272,2022-07-15,Store_C
1440,Headphones,Gadgets,9,904.3245907797489,2022-04-24,Store_C
1441,Tablet,Electronics,6,391.37847431494833,2022-06-14,Store_C
1442,Charger,Accessories,9,728.1091939090003,2022-11-27,Store_A
1443,Laptop,Gadgets,1,954.7020989099444,2022-03-23,Store_C
1444,Tablet,Accessories,8,756.0287414452292,2022-07-11,Store_B
1445,Headphones,Accessories,9,527.7844620364973,2022-12-02,Store_B
1446,Charger,Accessories,6,54.34893066121242,2022-10-27,Store_A
1447,Mobile,Gadgets,9,330.0103777174692,2022-01-16,Store_C
1448,Mobile,Gadgets,5,177.95207294786618,2022-02-20,Store_C
1449,Mobile,Accessories,2,404.52943540594816,2022-04-02,Store_A
1450,Headphones,Electronics,4,688.6847017750008,2022-12-20,Store_B
1451,Laptop,Accessories,1,305.48555623128794,2022-05-04,Store_A
1452,Tablet,Gadgets,9,465.6997203814908,2022-10-10,Store_C
1453,Headphones,Gadgets,8,490.7302305326622,2022-06-07,Store_A
1454,Tablet,Gadgets,6,679.707062896642,2022-09-11,Store_B
1455,Headphones,Gadgets,8,235.29318061478,2022-10-12,Store_B
1456,Charger,Accessories,7,549.8514113568331,2022-06-06,Store_B
1457,Headphones,Electronics,8,274.85838594179995,2022-09-21,Store_C
1458,Mobile,Accessories,3,644.8661519111346,2022-06-01,Store_C
1459,Laptop,Gadgets,6,466.69677496788654,2022-04-02,Store_A
1460,Tablet,Accessories,4,118.20936615352639,2022-07-25,Store_B
1461,Charger,Electronics,2,941.7090117756494,2022-07-04,Store_A
1462,Mobile,Electronics,7,851.6471067774735,2022-05-06,Store_B
1463,Charger,Accessories,5,418.4879453040198,2022-09-19,Store_C
1464,Tablet,Electronics,2,824.4456357193602,2022-10-04,Store_B
1465,Headphones,Accessories,5,241.99759218036277,2022-03-10,Store_A
1466,Laptop,Accessories,7,929.4167391787224,2022-02-18,Store_A
1467,Mobile,Electronics,6,494.697274141818,2022-11-09,Store_B
1468,Laptop,Gadgets,2,243.80188089419948,2022-11-07,Store_C
1469,Tablet,Accessories,1,347.5280006081627,2022-11-04,Store_B
1470,Charger,Electronics,3,455.1591738553307,2022-12-16,Store_C
1471,Laptop,Accessories,6,453.0909179571085,2022-03-03,Store_C
1472,Charger,Electronics,9,886.6975764566607,2022-05-11,Store_C
1473,Laptop,Electronics,8,690.0655992958708,2022-08-19,Store_B
1474,Tablet,Accessories,9,638.2669845843653,2022-05-21,Store_A
1475,Charger,Accessories,4,840.7967836318737,2022-10-12,Store_B
1476,Laptop,Accessories,5,773.7689997252749,2022-02-06,Store_A
1477,Laptop,Gadgets,7,437.0027539299082,2022-04-08,Store_A
1478,Tablet,Gadgets,1,97.82097445321142,2022-05-11,Store_C
1479,Charger,Accessories,7,739.274230044346,2022-03-01,Store_A
1480,Laptop,Electronics,1,55.4701454760994,2022-12-10,Store_B
1481,Mobile,Accessories,8,155.35545076056894,2022-03-14,Store_B
1482,Tablet,Electronics,5,288.04460058584357,2022-03-13,Store_C
1483,Laptop,Electronics,7,271.8755413497775,2022-10-23,Store_A
1484,Tablet,Accessories,6,138.7869313284271,2022-09-26,Store_A
1485,Headphones,Accessories,9,126.99451639770845,2022-02-18,Store_A
1486,Laptop,Accessories,5,648.9641928014948,2022-02-16,Store_B
1487,Mobile,Accessories,2,307.086942486045,2022-01-18,Store_C
1488,Headphones,Gadgets,6,452.55779108025934,2022-08-17,Store_B
1489,Tablet,Accessories,2,484.77431494190216,2022-07-06,Store_C
1490,Charger,Accessories,8,909.0336622883904,2022-10-15,Store_B
1491,Charger,Electronics,2,360.95051093003093,2022-09-22,Store_A
1492,Tablet,Gadgets,2,465.6538421631923,2022-07-25,Store_B
1493,Charger,Electronics,8,685.5029640908546,2022-02-05,Store_A
1494,Charger,Electronics,9,685.0514293981123,2022-06-13,Store_C
1495,Mobile,Electronics,5,945.285187314009,2022-10-13,Store_B
1496,Headphones,Accessories,1,529.6758174726605,2022-01-06,Store_C
1497,Laptop,Gadgets,9,61.5617555276214,2022-07-10,Store_C
1498,Headphones,Electronics,9,63.668047988164794,2022-02-18,Store_C
1499,Tablet,Electronics,1,737.4491769884074,2022-04-02,Store_B
1500,Mobile,Gadgets,3,735.0624782629988,2022-11-07,Store_A
1501,Tablet,Electronics,8,58.84225929953101,2022-11-17,Store_A
1502,Headphones,Accessories,3,134.68465906567533,2022-08-07,Store_C
1503,Mobile,Electronics,5,155.76317820677832,2022-12-21,Store_A
1504,Mobile,Accessories,7,83.73958303439657,2022-10-19,Store_A
1505,Headphones,Gadgets,3,844.6552897811072,2022-04-11,Store_A
1506,Laptop,Accessories,5,989.2034657570018,2022-07-07,Store_B
1507,Headphones,Gadgets,2,111.728190942992,2022-03-18,Store_C
1508,Mobile,Gadgets,9,112.63304017902121,2022-11-08,Store_B
1509,Mobile,Accessories,2,569.8502903585601,2022-09-09,Store_C
1510,Laptop,Electronics,6,826.7332664807835,2022-12-05,Store_A
1511,Laptop,Electronics,8,165.88904092245969,2022-03-26,Store_C
1512,Tablet,Electronics,7,359.3796591379259,2022-12-25,Store_B
1513,Tablet,Electronics,5,199.6292342345878,2022-11-17,Store_A
1514,Mobile,Electronics,2,238.8364911982614,2022-12-04,Store_B
1515,Tablet,Accessories,8,117.65582666698162,2022-01-06,Store_A
1516,Laptop,Gadgets,3,424.08809087827944,2022-08-08,Store_C
1517,Tablet,Electronics,2,144.4338982219766,2022-05-12,Store_C
1518,Tablet,Gadgets,7,447.2444318054021,2022-09-19,Store_B
1519,Mobile,Electronics,8,395.38944796383186,2022-12-16,Store_B
1520,Headphones,Electronics,7,326.1059674955609,2022-10-22,Store_A
1521,Headphones,Electronics,8,390.2241725143942,2022-02-08,Store_A
1522,Charger,Accessories,9,675.1753561934554,2022-08-02,Store_C
1523,Charger,Gadgets,5,127.78307051461044,2022-06-01,Store_C
1524,Mobile,Accessories,2,587.9692750872509,2022-08-14,Store_C
1525,Mobile,Gadgets,9,151.35278892448673,2022-09-21,Store_C
1526,Headphones,Electronics,3,349.05389245679993,2022-06-19,Store_A
1527,Mobile,Electronics,1,668.4680084680213,2022-01-14,Store_A
1528,Laptop,Electronics,4,555.2638766685385,2022-09-07,Store_C
1529,Mobile,Accessories,3,208.0650825765332,2022-12-06,Store_A
1530,Tablet,Gadgets,3,361.4748632207715,2022-04-09,Store_C
1531,Mobile,Gadgets,7,156.78842731969075,2022-11-13,Store_A
1532,Headphones,Gadgets,2,712.3513707972908,2022-10-14,Store_C
1533,Laptop,Accessories,6,910.9267941173549,2022-01-27,Store_C
1534,Charger,Gadgets,4,179.08815137303975,2022-08-19,Store_A
1535,Laptop,Gadgets,8,618.2735860313937,2022-11-09,Store_C
1536,Laptop,Accessories,1,488.3354050040417,2022-08-23,Store_B
1537,Tablet,Accessories,9,380.3594483373849,2022-01-22,Store_A
1538,Laptop,Gadgets,1,534.9531519055986,2022-03-11,Store_B
1539,Mobile,Gadgets,7,129.76906030798588,2022-07-25,Store_B
1540,Headphones,Accessories,2,543.7078912500102,2022-05-16,Store_C
1541,Laptop,Accessories,1,662.3065653671323,2022-01-04,Store_A
1542,Laptop,Accessories,4,930.1343387545243,2022-11-21,Store_C
1543,Mobile,Accessories,6,875.5170677810692,2022-02-25,Store_C
1544,Laptop,Accessories,6,181.95865758563636,2022-03-09,Store_C
1545,Charger,Accessories,3,19.732418114131832,2022-10-09,Store_A
1546,Laptop,Electronics,2,627.6984232878606,2022-08-16,Store_C
1547,Laptop,Gadgets,8,708.3782340148293,2022-10-20,Store_A
1548,Laptop,Gadgets,3,857.3320283047872,2022-07-04,Store_C
1549,Charger,Gadgets,2,448.4771197058529,2022-08-15,Store_C
1550,Charger,Accessories,5,66.14906421939685,2022-08-03,Store_B
1551,Charger,Electronics,4,304.9405467580864,2022-08-12,Store_A
1552,Charger,Gadgets,8,790.8871766315192,2022-09-21,Store_B
1553,Laptop,Electronics,3,605.8187542997397,2022-04-27,Store_A
1554,Mobile,Electronics,6,658.4736944672312,2022-01-03,Store_A
1555,Headphones,Accessories,9,664.8852877435803,2022-11-06,Store_B
1556,Headphones,Gadgets,8,514.4703332706054,2022-05-19,Store_A
1557,Laptop,Electronics,9,717.4774754987641,2022-08-11,Store_A
1558,Tablet,Accessories,4,134.91859572405502,2022-04-08,Store_A
1559,Headphones,Gadgets,4,828.0634590487173,2022-04-02,Store_B
1560,Charger,Accessories,7,377.5224207033607,2022-05-06,Store_C
1561,Tablet,Electronics,4,294.21548657010175,2022-04-15,Store_A
1562,Mobile,Gadgets,9,726.7378618815227,2022-03-18,Store_C
1563,Tablet,Gadgets,2,444.41922605126655,2022-12-15,Store_C
1564,Mobile,Gadgets,4,86.20571793014268,2022-11-20,Store_A
1565,Tablet,Gadgets,4,772.0154463885186,2022-05-05,Store_A
1566,Headphones,Gadgets,7,991.0884931351615,2022-07-10,Store_C
1567,Charger,Accessories,5,308.212684981127,2022-10-04,Store_C
1568,Mobile,Gadgets,4,852.9309447074352,2022-08-13,Store_B
1569,Mobile,Accessories,5,112.94298590503053,2022-05-14,Store_B
1570,Tablet,Gadgets,3,212.23835351401095,2022-01-11,Store_A
1571,Charger,Electronics,3,17.191271302962893,2022-01-01,Store_A
1572,Laptop,Accessories,3,199.0634533838179,2022-01-21,Store_B
1573,Mobile,Electronics,5,663.740385744397,2022-12-06,Store_B
1574,Charger,Accessories,6,298.73124650811445,2022-06-26,Store_A
1575,Laptop,Gadgets,3,51.08759450149576,2022-03-11,Store_C
1576,Mobile,Gadgets,8,22.367315545087983,2022-01-24,Store_B
1577,Charger,Accessories,8,311.086378703759,2022-02-12,Store_C
1578,Mobile,Gadgets,7,247.9394310902611,2022-10-10,Store_B
1579,Headphones,Accessories,8,394.31442929449827,2022-11-13,Store_B
1580,Charger,Accessories,5,366.2407677829654,2022-01-08,Store_B
1581,Tablet,Gadgets,4,134.9305688868946,2022-07-14,Store_C
1582,Tablet,Gadgets,1,344.0323091511379,2022-08-27,Store_C
1583,Laptop,Gadgets,3,772.4779784809095,2022-10-17,Store_B
1584,Headphones,Accessories,7,75.70958090820592,2022-12-12,Store_C
1585,Laptop,Electronics,3,228.51247208971262,2022-10-21,Store_C
1586,Tablet,Accessories,2,226.35580917671604,2022-09-06,Store_C
1587,Charger,Accessories,8,87.47315053124332,2022-03-13,Store_A
1588,Headphones,Gadgets,4,848.4496086495932,2022-12-12,Store_C
1589,Mobile,Gadgets,9,844.42916581172,2022-12-22,Store_A
1590,Mobile,Gadgets,1,563.1476608444254,2022-05-18,Store_A
1591,Charger,Electronics,5,515.44117039566,2022-01-03,Store_A
1592,Tablet,Electronics,4,10.649473390720598,2022-06-21,Store_A
1593,Laptop,Accessories,3,264.9139521713712,2022-03-24,Store_A
1594,Tablet,Accessories,6,887.7936405431893,2022-04-22,Store_C
1595,Charger,Accessories,3,673.7405700354088,2022-11-07,Store_C
1596,Tablet,Electronics,3,335.33931634816787,2022-05-10,Store_B
1597,Laptop,Electronics,2,95.11691623333019,2022-09-16,Store_B
1598,Laptop,Accessories,1,945.1184104193289,2022-01-11,Store_B
1599,Headphones,Accessories,1,541.3946640420496,2022-11-17,Store_C
1600,Headphones,Gadgets,6,806.3932761002018,2022-03-23,Store_C
1601,Headphones,Electronics,3,948.201715789298,2022-02-15,Store_C
1602,Tablet,Accessories,6,505.53698673173943,2022-06-26,Store_C
1603,Mobile,Accessories,2,982.293205678628,2022-06-03,Store_A
1604,Tablet,Electronics,8,882.7688020715588,2022-04-12,Store_B
1605,Laptop,Gadgets,8,674.6424058121808,2022-04-14,Store_B
1606,Headphones,Gadgets,3,214.32723501458153,2022-04-25,Store_A
1607,Charger,Electronics,9,195.7814248737278,2022-06-26,Store_C
1608,Mobile,Accessories,9,258.1318701736336,2022-06-02,Store_B
1609,Tablet,Electronics,4,682.457154390535,2022-09-27,Store_A
1610,Mobile,Accessories,3,131.17997038377297,2022-08-08,Store_B
1611,Charger,Electronics,7,168.06642041385092,2022-02-10,Store_B
1612,Headphones,Gadgets,6,67.5492989647501,2022-01-26,Store_C
1613,Headphones,Accessories,4,942.4646538087079,2022-05-23,Store_C
1614,Laptop,Accessories,8,777.7790164468216,2022-01-12,Store_C
1615,Tablet,Gadgets,1,315.3744019361802,2022-04-04,Store_C
1616,Laptop,Gadgets,2,589.9028639079968,2022-05-27,Store_A
1617,Mobile,Gadgets,4,157.63544032259074,2022-02-11,Store_A
1618,Charger,Accessories,3,458.1303927123953,2022-01-21,Store_A
1619,Charger,Gadgets,1,267.5226599135756,2022-07-25,Store_C
1620,Laptop,Gadgets,1,217.51199487248047,2022-03-18,Store_B
1621,Laptop,Accessories,6,911.1042579976578,2022-03-02,Store_B
